,Aga1,Aga2,Aga3,Aga4,Aga5,Aga6,Aga7,Aga8,Aga9,Aga10,Aga11,Aga12,Aga13,Aga14,Aga15,Aga16,Aga17,Aga18,Aga19,Aga20,Aga21,Aga22,Aga23,Aga24,Aga25,Aga26,Aga27,Aga28,Aga29,Aga30,Aga31,Aga32,Aga33,Aga34,Aga35,Aga36,Aga37,Aga38,Aga39,Aga40,Aga41,Aga42,Aga43,Aga44,Aga45,Aga46,Aga47,Aga48,Aga49,Aga50,Aga51,Aga52,Aga53,Kiri1,Kiri2,Kiri3,Kiri4,Kiri5,Kiri6,Kiri7,Kiri8,Kiri9,Kiri10,Kiri11,Kiri12,Kiri13,Kiri14,Kiri15,Kiri16,Kiri17,Kiri18,Kiri19,Kiri20,Kiri21,Kiri22,Kiri23,Kiri24,Kiri25,Kiri26,Kiri27,Kiri28,Kiri29,Kiri30,Kiri31,Kiri32,Kiri33,Kiri34,Kiri35,Kiri36,Kiri37,Kiri38,Kiri39,Kiri40,Kiri41,Kiri42,Kiri43,Kiri44,Kiri45,Kiri46,Kiri47,Kiri48,Kiri49,Kiri50,Kiri51,Kiri52,Kiri53
908.1,0.280494,0.27917,0.277852,0.327163,0.331129,0.323391,0.299286,0.303296,0.280618,0.267844,0.262576,0.259639,0.235698,0.2257,0.241264,0.227487,0.207956,0.211039,0.212571,0.220174,0.208232,0.228498,0.196428,0.22948,0.189577,0.195715,0.190213,0.190919,0.180871,0.168009,0.187075,0.189533,0.187463,0.152766,0.155156,0.153072,0.158071,0.152577,0.164272,0.185984,0.177586,0.167962,0.184146,0.185681,0.186529,0.190555,0.194782,0.198653,0.192527,0.154395,0.194084,0.158356,0.165157,0.320014,0.314025,0.32496,0.310742,0.28115,0.299189,0.288782,0.272254,0.249301,0.227276,0.215719,0.22706,0.209093,0.203195,0.190644,0.180763,0.186483,0.180302,0.159542,0.172192,0.161377,0.161839,0.159907,0.161784,0.146197,0.134902,0.142012,0.134621,0.13514,0.121091,0.130182,0.132018,0.119538,0.135003,0.107577,0.110932,0.109735,0.109212,0.108877,0.114677,0.125955,0.122728,0.1259,0.129528,0.135931,0.129079,0.138895,0.141922,0.140485,0.133724,0.136346,0.126519,0.131481
914.294355,0.265702,0.264627,0.263502,0.313358,0.318494,0.310956,0.287514,0.292271,0.269475,0.257351,0.251672,0.249885,0.226134,0.21641,0.232074,0.217663,0.198719,0.202037,0.203301,0.211212,0.199904,0.219714,0.188101,0.220991,0.180805,0.187061,0.181564,0.182271,0.172592,0.159432,0.17862,0.181283,0.179473,0.144436,0.146647,0.144796,0.149559,0.14399,0.156128,0.17847,0.169696,0.159337,0.175951,0.177527,0.17832,0.182767,0.186974,0.191104,0.184814,0.146189,0.18812,0.152921,0.160587,0.304689,0.299114,0.309858,0.297706,0.268348,0.287651,0.277849,0.262235,0.239876,0.218572,0.208152,0.218911,0.201381,0.196447,0.184531,0.17451,0.180013,0.174551,0.153568,0.166921,0.156196,0.156709,0.154504,0.156497,0.140852,0.129892,0.1372,0.129716,0.130359,0.11622,0.125283,0.127455,0.114861,0.130513,0.102726,0.106343,0.105013,0.104615,0.104231,0.109741,0.121271,0.118068,0.121418,0.125166,0.131827,0.124857,0.134449,0.13768,0.136398,0.129881,0.133154,0.123491,0.128964
920.48871,0.258145,0.257309,0.256266,0.306113,0.312535,0.304794,0.281508,0.286618,0.263861,0.252112,0.246164,0.244803,0.220951,0.211602,0.227606,0.212706,0.193832,0.197177,0.198403,0.206699,0.1954,0.21506,0.183744,0.216687,0.176124,0.182365,0.176697,0.177496,0.167923,0.154636,0.173733,0.176729,0.174996,0.139629,0.141956,0.139975,0.14453,0.139347,0.151503,0.174405,0.165407,0.154977,0.171367,0.173019,0.17389,0.178405,0.182602,0.186919,0.180388,0.141673,0.184912,0.149949,0.158095,0.296651,0.290866,0.301813,0.290703,0.261533,0.281424,0.272012,0.256863,0.235018,0.213763,0.204136,0.21461,0.197261,0.192775,0.180979,0.171065,0.176616,0.171072,0.149969,0.164168,0.153083,0.153785,0.15164,0.153757,0.137784,0.126711,0.134318,0.12671,0.127478,0.113164,0.122543,0.12457,0.111953,0.127687,0.099598,0.103503,0.102071,0.101683,0.1014,0.106922,0.118508,0.115367,0.118669,0.122561,0.129406,0.122277,0.132007,0.135001,0.134065,0.127745,0.131206,0.121823,0.127516
926.683065,0.254715,0.254085,0.252741,0.302843,0.309762,0.302386,0.278933,0.284293,0.261219,0.249946,0.2434,0.242631,0.218566,0.209099,0.225398,0.210208,0.191378,0.19495,0.195825,0.204349,0.193019,0.21255,0.181416,0.214505,0.173662,0.180014,0.174106,0.174757,0.165357,0.152012,0.171261,0.174319,0.172296,0.137006,0.139185,0.137316,0.141764,0.136675,0.148804,0.17237,0.163093,0.152383,0.169026,0.17066,0.17157,0.176048,0.180323,0.184618,0.177962,0.138954,0.182765,0.148145,0.156514,0.292588,0.28701,0.297813,0.287176,0.258348,0.278995,0.269536,0.254462,0.232617,0.211629,0.202039,0.212254,0.1951,0.190951,0.179245,0.169304,0.174781,0.169327,0.148044,0.162421,0.151623,0.152022,0.150014,0.152001,0.135894,0.12499,0.13247,0.124864,0.125701,0.111322,0.120986,0.122751,0.110042,0.126037,0.097722,0.101729,0.100106,0.099907,0.099536,0.105366,0.116805,0.11367,0.117097,0.121023,0.127694,0.120593,0.130406,0.133396,0.132365,0.126156,0.129806,0.120669,0.126503
932.877419,0.23832,0.23789,0.237229,0.287888,0.29577,0.288995,0.266281,0.272413,0.249474,0.238364,0.231548,0.23208,0.208199,0.199049,0.21567,0.199885,0.181625,0.185013,0.186144,0.195042,0.18393,0.20308,0.172441,0.20563,0.164518,0.170739,0.164991,0.165676,0.156601,0.143025,0.162393,0.165322,0.163393,0.127943,0.130332,0.128316,0.132691,0.127718,0.140038,0.163387,0.15408,0.143002,0.159973,0.161786,0.162775,0.167672,0.171847,0.176427,0.16983,0.130394,0.175468,0.141717,0.150509,0.276021,0.270498,0.282191,0.273343,0.244662,0.26654,0.257936,0.243729,0.22254,0.202162,0.193813,0.203517,0.186652,0.183642,0.172838,0.16274,0.168218,0.163083,0.141714,0.156648,0.145907,0.146464,0.144515,0.146449,0.130416,0.119599,0.127218,0.119777,0.12044,0.106135,0.115964,0.117836,0.104972,0.121227,0.092772,0.097142,0.09535,0.095151,0.094759,0.099914,0.111683,0.108631,0.112314,0.116387,0.123102,0.116121,0.125823,0.128788,0.128187,0.121898,0.126024,0.117478,0.123814
939.071774,0.235014,0.234658,0.234005,0.284406,0.292522,0.285228,0.263001,0.268598,0.246166,0.235362,0.228344,0.2292,0.205194,0.196293,0.213039,0.196842,0.17861,0.182075,0.183117,0.19199,0.18093,0.200279,0.169461,0.202718,0.161473,0.16776,0.162084,0.16255,0.153599,0.140006,0.159299,0.162505,0.160567,0.12473,0.127285,0.125118,0.129762,0.124678,0.137026,0.16165,0.151731,0.140246,0.157117,0.158874,0.159864,0.164922,0.169112,0.173637,0.166992,0.127331,0.173946,0.139634,0.148555,0.272735,0.267139,0.278513,0.270066,0.240739,0.262806,0.254523,0.240292,0.219486,0.199296,0.191372,0.201034,0.184264,0.181425,0.170811,0.160685,0.16597,0.161042,0.13946,0.154655,0.143765,0.144453,0.142564,0.144336,0.128346,0.117621,0.125236,0.11767,0.118528,0.104032,0.113876,0.116082,0.102969,0.119271,0.090819,0.094913,0.093396,0.093133,0.092618,0.098389,0.109953,0.106818,0.11041,0.114558,0.121308,0.114267,0.123947,0.126977,0.126398,0.120228,0.124708,0.116267,0.122598
945.266129,0.236999,0.236395,0.235122,0.285448,0.293493,0.286076,0.26338,0.268991,0.246712,0.235553,0.228948,0.229481,0.205479,0.19625,0.213162,0.197041,0.178293,0.182147,0.182932,0.191839,0.180746,0.200214,0.169235,0.20263,0.161252,0.167556,0.16165,0.162301,0.153203,0.139483,0.158898,0.162034,0.159956,0.124355,0.126772,0.124573,0.129135,0.124116,0.136496,0.162362,0.152075,0.140137,0.156936,0.158611,0.159357,0.164392,0.16852,0.17315,0.166396,0.126493,0.174157,0.139538,0.148206,0.274482,0.26848,0.279292,0.270627,0.241356,0.263227,0.254698,0.240282,0.219839,0.199203,0.191297,0.201046,0.184317,0.181319,0.170368,0.160595,0.165638,0.160661,0.139003,0.154322,0.143377,0.143998,0.142115,0.143725,0.127788,0.116973,0.124623,0.11703,0.117856,0.103325,0.113105,0.115278,0.102107,0.118544,0.08988,0.093868,0.092279,0.092129,0.09183,0.098006,0.109361,0.105899,0.109666,0.113608,0.120672,0.113303,0.123085,0.126229,0.125643,0.119245,0.124241,0.115549,0.122025
951.460484,0.235228,0.234479,0.232834,0.283403,0.291198,0.283722,0.261046,0.266865,0.24428,0.23332,0.226732,0.227384,0.203275,0.19408,0.211064,0.195165,0.176287,0.179732,0.18083,0.189722,0.178537,0.198032,0.167151,0.200664,0.158977,0.165358,0.159228,0.15993,0.150837,0.137089,0.156401,0.159657,0.157611,0.121712,0.124402,0.122201,0.12667,0.121645,0.134235,0.160656,0.150136,0.137943,0.154637,0.156354,0.157006,0.161949,0.166313,0.170761,0.164016,0.124009,0.172167,0.13765,0.146186,0.272584,0.266293,0.277015,0.26843,0.239242,0.260875,0.252759,0.238174,0.217929,0.197368,0.189567,0.199109,0.182548,0.179662,0.168925,0.158879,0.164156,0.158958,0.137323,0.15271,0.141754,0.14223,0.140375,0.142055,0.126067,0.11508,0.122805,0.115177,0.116002,0.101318,0.111313,0.113389,0.100249,0.116574,0.087827,0.092052,0.090335,0.090217,0.08987,0.096227,0.107552,0.104048,0.107637,0.111842,0.118762,0.111414,0.121277,0.124304,0.12363,0.117333,0.122616,0.114063,0.120533
957.654839,0.224562,0.223756,0.222665,0.273166,0.281885,0.274506,0.252301,0.258346,0.23591,0.225301,0.218575,0.219914,0.195902,0.18695,0.204066,0.187758,0.169182,0.1728,0.17404,0.182913,0.171727,0.191054,0.160471,0.194161,0.15228,0.158586,0.15237,0.152997,0.144189,0.130422,0.149619,0.152876,0.150974,0.115103,0.117907,0.115649,0.119922,0.115027,0.127611,0.154265,0.143524,0.131257,0.14805,0.149785,0.150398,0.155607,0.15988,0.164672,0.157881,0.117575,0.166343,0.132475,0.141247,0.262,0.255898,0.266808,0.259081,0.230088,0.252386,0.244852,0.230603,0.211107,0.190839,0.183828,0.192914,0.176634,0.174371,0.163956,0.154055,0.159147,0.15428,0.13259,0.148363,0.137424,0.137755,0.135936,0.137792,0.121699,0.110771,0.118545,0.110905,0.111782,0.097143,0.107235,0.10927,0.096016,0.112425,0.08388,0.088176,0.086358,0.08635,0.086009,0.092174,0.103493,0.100117,0.103686,0.107948,0.114983,0.107657,0.117521,0.120475,0.120181,0.113882,0.11927,0.111263,0.118131
963.849194,0.219204,0.218307,0.217476,0.267706,0.276915,0.269849,0.247581,0.253805,0.231785,0.221167,0.214388,0.215882,0.19201,0.183274,0.200259,0.184115,0.165498,0.169271,0.170335,0.1793,0.168032,0.187655,0.15693,0.190574,0.148609,0.154926,0.148898,0.149278,0.14065,0.126961,0.146007,0.149331,0.147482,0.111628,0.114477,0.112167,0.116462,0.11149,0.124077,0.151009,0.140162,0.127709,0.144484,0.146405,0.146909,0.152162,0.156503,0.161272,0.154609,0.114174,0.163477,0.130077,0.139035,0.255863,0.24995,0.260669,0.253506,0.22484,0.247397,0.239836,0.22595,0.207015,0.186821,0.1804,0.189218,0.173014,0.171092,0.160943,0.151069,0.155919,0.151159,0.12963,0.145828,0.134598,0.135106,0.133204,0.134963,0.118865,0.108023,0.1158,0.108066,0.109028,0.094493,0.104569,0.106618,0.093426,0.109863,0.081289,0.085528,0.083782,0.0837,0.083281,0.089497,0.100742,0.097436,0.1012,0.10558,0.11258,0.105206,0.11489,0.118103,0.117945,0.111481,0.117089,0.109485,0.116597
970.043548,0.214192,0.213281,0.212395,0.26303,0.272239,0.265491,0.24327,0.249885,0.227736,0.217358,0.21065,0.212373,0.188744,0.179893,0.197075,0.180898,0.162423,0.16612,0.167126,0.176326,0.165169,0.184546,0.154032,0.187519,0.145587,0.151991,0.145909,0.14635,0.137722,0.124045,0.143173,0.146481,0.144762,0.108798,0.111723,0.109372,0.11365,0.1087,0.121461,0.148368,0.137418,0.124989,0.141701,0.143597,0.144208,0.149469,0.153757,0.158585,0.151855,0.111591,0.161427,0.128505,0.13808,0.249727,0.243783,0.254543,0.248185,0.219533,0.24238,0.235244,0.221681,0.202999,0.183028,0.177086,0.185593,0.169634,0.167985,0.158158,0.148294,0.153151,0.148463,0.126773,0.143228,0.132205,0.132553,0.130702,0.132377,0.116281,0.105593,0.113522,0.105805,0.106755,0.092093,0.102345,0.104309,0.091196,0.107586,0.079019,0.083255,0.08148,0.081419,0.081164,0.087226,0.098563,0.095278,0.098918,0.10335,0.110599,0.103109,0.112797,0.115973,0.115807,0.109603,0.115329,0.108188,0.115595
976.237903,0.20982,0.209121,0.208411,0.258966,0.268424,0.261771,0.24013,0.246605,0.22481,0.214426,0.20769,0.209705,0.186156,0.17739,0.194746,0.178445,0.159957,0.163866,0.164841,0.174159,0.163079,0.182188,0.152007,0.185445,0.143501,0.149885,0.1437,0.144282,0.135743,0.122201,0.141188,0.144529,0.142636,0.106733,0.109788,0.107474,0.111725,0.106865,0.119593,0.146221,0.135267,0.122917,0.139673,0.14163,0.142304,0.147635,0.151889,0.1568,0.150263,0.109704,0.159817,0.127904,0.13756,0.244358,0.238289,0.249291,0.243455,0.214885,0.238127,0.231237,0.217864,0.199776,0.179849,0.174338,0.182549,0.166828,0.165416,0.155907,0.14595,0.150708,0.146293,0.124529,0.141172,0.130203,0.130449,0.128614,0.130295,0.114249,0.103584,0.111548,0.10373,0.104884,0.09025,0.100566,0.102475,0.089346,0.105744,0.077188,0.081447,0.079574,0.079564,0.079369,0.085154,0.096586,0.093425,0.097138,0.101574,0.108941,0.101463,0.11125,0.114313,0.11436,0.107999,0.11384,0.107301,0.114795
982.432258,0.201101,0.200824,0.200477,0.250908,0.261143,0.254732,0.233535,0.240254,0.218536,0.208563,0.201597,0.204235,0.180917,0.172332,0.189749,0.173273,0.155211,0.158814,0.160014,0.169396,0.158424,0.17736,0.147477,0.180806,0.138838,0.145252,0.139195,0.139811,0.131476,0.117736,0.136935,0.14031,0.138491,0.102362,0.105424,0.103262,0.107553,0.102659,0.115425,0.141801,0.130847,0.118408,0.135323,0.13739,0.138122,0.143618,0.147645,0.152848,0.146536,0.10577,0.156483,0.124922,0.135277,0.234322,0.228702,0.23999,0.235226,0.206932,0.230655,0.223986,0.211247,0.193799,0.174164,0.169333,0.177017,0.161692,0.16091,0.151684,0.141919,0.146657,0.142253,0.120448,0.137528,0.126603,0.126821,0.125184,0.126616,0.110764,0.100261,0.108149,0.100507,0.101681,0.087071,0.097512,0.099395,0.086213,0.102683,0.074152,0.078488,0.076782,0.076607,0.076443,0.081861,0.093385,0.090238,0.094262,0.098733,0.10609,0.098595,0.10823,0.111567,0.111802,0.105495,0.111369,0.105299,0.11308
988.626613,0.19125,0.191222,0.191224,0.241816,0.253063,0.246741,0.225917,0.2331,0.211473,0.201918,0.194756,0.198005,0.174792,0.166555,0.183985,0.167356,0.149497,0.153282,0.154485,0.164083,0.153217,0.171926,0.142482,0.175562,0.133872,0.140114,0.134137,0.134805,0.126693,0.112866,0.132058,0.135573,0.133905,0.097616,0.100549,0.098372,0.10276,0.097889,0.110663,0.13676,0.125894,0.113313,0.13067,0.132816,0.133404,0.139145,0.143081,0.148469,0.142023,0.101242,0.152623,0.12156,0.132355,0.223179,0.217794,0.229277,0.225627,0.197896,0.222125,0.215898,0.203788,0.186745,0.167634,0.163572,0.170805,0.155797,0.155655,0.147039,0.137312,0.141807,0.137885,0.115895,0.133452,0.122573,0.122824,0.121291,0.122683,0.106908,0.096437,0.104408,0.09682,0.098219,0.083408,0.094203,0.096105,0.082796,0.099335,0.070608,0.075052,0.073443,0.073312,0.073079,0.078228,0.089964,0.086791,0.091028,0.095517,0.103113,0.095629,0.105127,0.108541,0.108741,0.102635,0.108733,0.102986,0.111184
994.820968,0.18098,0.181419,0.181952,0.232854,0.244544,0.238648,0.218542,0.225642,0.204489,0.19521,0.187719,0.191671,0.168947,0.160947,0.178399,0.161266,0.14396,0.147848,0.149072,0.158766,0.148379,0.16648,0.137632,0.170425,0.128621,0.134987,0.128972,0.129811,0.121943,0.108101,0.127252,0.130799,0.129154,0.092754,0.095812,0.093551,0.098026,0.093117,0.106124,0.131784,0.120938,0.108207,0.125612,0.127806,0.128595,0.134488,0.138656,0.144039,0.137887,0.096634,0.148533,0.117757,0.12889,0.211657,0.206422,0.218457,0.216067,0.188391,0.213312,0.207657,0.196052,0.179894,0.160879,0.157689,0.164554,0.150017,0.150532,0.142397,0.132427,0.136895,0.133397,0.111336,0.129343,0.118632,0.11892,0.117504,0.118739,0.103067,0.092572,0.100823,0.093176,0.094664,0.079997,0.090812,0.092716,0.079423,0.095939,0.067295,0.071689,0.070073,0.06992,0.069742,0.074444,0.086318,0.083478,0.087625,0.09227,0.100014,0.092496,0.102154,0.105545,0.105926,0.099684,0.106014,0.100517,0.108806
1001.015323,0.163786,0.164902,0.165887,0.216904,0.229922,0.224677,0.205262,0.212747,0.191968,0.18327,0.175423,0.180567,0.158149,0.150616,0.168133,0.150822,0.134188,0.137921,0.139187,0.148942,0.139032,0.156493,0.12851,0.161112,0.11925,0.12547,0.119621,0.12054,0.113,0.099089,0.118221,0.121932,0.120353,0.083812,0.087128,0.084686,0.089208,0.084218,0.097348,0.122679,0.111835,0.098979,0.11664,0.119178,0.119957,0.126096,0.129989,0.135793,0.129826,0.088106,0.141163,0.111077,0.122576,0.193098,0.188098,0.200675,0.200257,0.173003,0.199126,0.193887,0.183224,0.168127,0.149848,0.147979,0.154006,0.140067,0.141666,0.134367,0.124469,0.128745,0.125644,0.103589,0.122357,0.111937,0.112088,0.110742,0.112014,0.096276,0.086099,0.094387,0.086929,0.088655,0.073943,0.084929,0.086799,0.073618,0.090405,0.061498,0.06597,0.064376,0.064318,0.064165,0.068091,0.080397,0.077716,0.082079,0.086852,0.094861,0.087213,0.096795,0.100301,0.100921,0.094796,0.101321,0.096507,0.105291
1007.209677,0.15397,0.155579,0.156937,0.208052,0.222,0.216712,0.198101,0.205638,0.185151,0.17674,0.168548,0.174509,0.15217,0.144988,0.162739,0.144861,0.128645,0.132477,0.133762,0.143829,0.13418,0.151256,0.123745,0.155859,0.114343,0.120326,0.114773,0.115598,0.108328,0.094377,0.113497,0.117347,0.115726,0.079005,0.082399,0.079889,0.084262,0.079644,0.092823,0.117845,0.106885,0.094026,0.111762,0.114538,0.115177,0.121713,0.125614,0.131587,0.125555,0.083763,0.137081,0.107405,0.119022,0.181815,0.177369,0.189924,0.190848,0.163865,0.190444,0.185666,0.175628,0.161242,0.142978,0.142127,0.147581,0.134029,0.136346,0.12948,0.119681,0.12404,0.121076,0.098928,0.118331,0.108039,0.108036,0.106935,0.107998,0.092417,0.082247,0.090674,0.083169,0.085189,0.070414,0.081633,0.083343,0.070117,0.086942,0.058153,0.062653,0.060922,0.060976,0.060808,0.064582,0.076811,0.074255,0.078848,0.083796,0.091684,0.084172,0.093776,0.097367,0.098001,0.091963,0.098491,0.09417,0.103015
1013.404032,0.146388,0.148288,0.149896,0.201169,0.215669,0.210612,0.192506,0.200199,0.179828,0.171683,0.163317,0.169769,0.147643,0.140829,0.158392,0.140415,0.124658,0.128347,0.129806,0.139892,0.130488,0.147235,0.1201,0.151988,0.110561,0.11641,0.11083,0.111923,0.104894,0.090828,0.110003,0.113682,0.112336,0.075351,0.078818,0.076399,0.08085,0.076038,0.089264,0.114081,0.103192,0.090307,0.108186,0.110985,0.111723,0.118348,0.122367,0.128478,0.122386,0.080421,0.134103,0.104591,0.116267,0.172787,0.168436,0.181326,0.183078,0.156336,0.183527,0.179066,0.169342,0.155628,0.137397,0.137213,0.142437,0.129109,0.132064,0.125618,0.115707,0.120116,0.117417,0.095192,0.11496,0.10481,0.104966,0.103817,0.104838,0.089393,0.079181,0.087715,0.080355,0.082547,0.06764,0.079095,0.080648,0.067476,0.08429,0.055487,0.059924,0.058275,0.058297,0.058086,0.061781,0.074196,0.071633,0.076339,0.081213,0.089303,0.081807,0.091383,0.09499,0.09573,0.089651,0.096316,0.092033,0.101065
1019.598387,0.141054,0.14337,0.145155,0.196199,0.211318,0.206383,0.18864,0.196526,0.176194,0.168333,0.159621,0.166571,0.144707,0.137944,0.155614,0.137362,0.121937,0.125591,0.12711,0.137148,0.128082,0.144408,0.117655,0.149667,0.108073,0.113772,0.108374,0.109364,0.102404,0.088368,0.10757,0.111405,0.10994,0.07314,0.076444,0.073942,0.078434,0.073705,0.086957,0.111645,0.100741,0.087776,0.10587,0.10869,0.109435,0.116225,0.11999,0.126287,0.120348,0.078153,0.132204,0.102761,0.114538,0.166119,0.161891,0.175001,0.177327,0.150707,0.178345,0.174048,0.164741,0.151356,0.1333,0.133567,0.138521,0.125564,0.128789,0.122727,0.112689,0.11704,0.114633,0.092392,0.112401,0.102593,0.10249,0.101519,0.102636,0.087169,0.076857,0.085576,0.078205,0.080539,0.065668,0.077001,0.078832,0.065445,0.082397,0.0535,0.057876,0.056356,0.056298,0.056153,0.059618,0.072183,0.069554,0.074438,0.07945,0.087629,0.079874,0.089637,0.093304,0.09399,0.087902,0.094774,0.090438,0.099662
1025.792742,0.136824,0.139291,0.141208,0.192495,0.208005,0.203088,0.185615,0.193442,0.173421,0.165562,0.15679,0.164048,0.142194,0.135573,0.153404,0.134907,0.119716,0.123596,0.124826,0.135192,0.126285,0.142124,0.115923,0.147599,0.106185,0.111985,0.106425,0.10743,0.100754,0.086594,0.105683,0.109609,0.10823,0.071293,0.074737,0.072211,0.07655,0.071925,0.085298,0.109613,0.098838,0.085921,0.104017,0.106882,0.10779,0.114498,0.118336,0.124762,0.11878,0.076529,0.130617,0.10127,0.113035,0.160403,0.15628,0.16935,0.172565,0.14592,0.173973,0.169926,0.160816,0.147968,0.129719,0.130461,0.135162,0.122342,0.125969,0.120163,0.110227,0.114555,0.112369,0.089862,0.110284,0.100563,0.100507,0.09961,0.100757,0.085216,0.075057,0.083736,0.076494,0.078878,0.06403,0.07554,0.077134,0.063893,0.080817,0.051875,0.056374,0.054639,0.054613,0.054537,0.057767,0.070296,0.06785,0.072801,0.07789,0.086205,0.078245,0.088225,0.092049,0.092673,0.086626,0.093312,0.089132,0.098183
1031.987097,0.135733,0.138426,0.140424,0.191666,0.207353,0.202414,0.185225,0.19298,0.172971,0.165297,0.156302,0.163916,0.142078,0.135666,0.153433,0.134695,0.119633,0.123569,0.124708,0.135043,0.126292,0.141979,0.115774,0.14746,0.106085,0.112,0.106247,0.107412,0.100723,0.086655,0.105779,0.109716,0.10824,0.071274,0.074714,0.072176,0.076647,0.071982,0.085315,0.109604,0.098724,0.085861,0.103938,0.106856,0.107706,0.114675,0.118562,0.124896,0.118969,0.076583,0.130591,0.101149,0.112666,0.158015,0.153999,0.167219,0.170733,0.144016,0.172277,0.168379,0.159355,0.146577,0.128279,0.129288,0.133973,0.121193,0.125057,0.119385,0.109458,0.113717,0.111528,0.089093,0.109531,0.10008,0.099908,0.099022,0.10013,0.084703,0.074537,0.083115,0.075976,0.078422,0.063545,0.075193,0.076634,0.063375,0.080501,0.05146,0.05577,0.054133,0.054073,0.05396,0.057146,0.069835,0.067382,0.072389,0.077337,0.085757,0.077995,0.087888,0.091814,0.092482,0.086361,0.092771,0.088523,0.097576
1038.181452,0.133604,0.136434,0.138516,0.189735,0.205713,0.200791,0.183717,0.191496,0.17159,0.163993,0.154914,0.162708,0.140819,0.134554,0.152266,0.133524,0.11876,0.122425,0.123742,0.134121,0.125257,0.1411,0.114999,0.146592,0.105278,0.11099,0.105573,0.106506,0.100064,0.085842,0.105104,0.108951,0.107536,0.070442,0.073992,0.071358,0.075848,0.071119,0.084485,0.10884,0.098004,0.085013,0.103271,0.10628,0.107124,0.114016,0.117859,0.124292,0.118273,0.075777,0.13006,0.1005,0.112097,0.154559,0.150896,0.163972,0.16785,0.140999,0.169734,0.165949,0.156946,0.144367,0.126137,0.127321,0.131896,0.119356,0.123236,0.117723,0.107792,0.112218,0.110167,0.087704,0.108354,0.098898,0.098806,0.097942,0.099066,0.083571,0.073239,0.082083,0.074824,0.077525,0.062581,0.074212,0.075665,0.062362,0.07955,0.050523,0.05471,0.05314,0.053133,0.052932,0.056234,0.068983,0.066319,0.071403,0.076666,0.085048,0.077081,0.087071,0.091148,0.091589,0.085493,0.091876,0.087633,0.096543
1044.375806,0.12819,0.131398,0.133486,0.184769,0.201105,0.196211,0.179695,0.1876,0.167598,0.160239,0.15093,0.159182,0.137451,0.131316,0.14908,0.13012,0.115623,0.119343,0.120655,0.131248,0.122685,0.138034,0.112445,0.1437,0.102467,0.108125,0.102698,0.103894,0.097311,0.083012,0.102427,0.106271,0.104849,0.067687,0.07122,0.06864,0.073073,0.06837,0.081904,0.105978,0.095079,0.082192,0.100616,0.103536,0.104385,0.111475,0.115269,0.121827,0.115857,0.073216,0.127928,0.09841,0.110228,0.148018,0.144355,0.157676,0.162148,0.13537,0.164327,0.160859,0.152175,0.139881,0.121895,0.123595,0.127834,0.115579,0.11979,0.114718,0.104701,0.10904,0.107352,0.084764,0.105707,0.096472,0.096156,0.09545,0.096608,0.081081,0.070828,0.079633,0.072514,0.075317,0.060415,0.072244,0.073501,0.060244,0.077491,0.048414,0.052612,0.051023,0.05096,0.050929,0.053905,0.066729,0.064167,0.069348,0.074504,0.08304,0.075035,0.085194,0.089257,0.089715,0.083631,0.090226,0.085966,0.095198
1050.570161,0.132574,0.135681,0.137573,0.188797,0.204897,0.200035,0.183182,0.191092,0.171021,0.163741,0.154193,0.162346,0.140514,0.134326,0.15205,0.133158,0.118491,0.122326,0.123583,0.134044,0.125499,0.14083,0.115192,0.146532,0.105261,0.110963,0.105475,0.106521,0.100112,0.085837,0.105009,0.108984,0.10753,0.070351,0.073895,0.071293,0.075838,0.071134,0.08457,0.108761,0.097984,0.084949,0.103327,0.106233,0.107097,0.114169,0.117862,0.124465,0.118352,0.075904,0.13016,0.100633,0.112036,0.151472,0.147811,0.160857,0.165162,0.138188,0.167249,0.163571,0.154753,0.142353,0.12405,0.125464,0.129911,0.117397,0.121579,0.116406,0.106192,0.110696,0.108729,0.086199,0.10709,0.097829,0.09758,0.096877,0.097918,0.082516,0.072139,0.080948,0.073734,0.076772,0.061703,0.073355,0.074799,0.061567,0.078769,0.049672,0.053708,0.052174,0.052117,0.051979,0.05529,0.068033,0.065441,0.070648,0.0756,0.084274,0.076159,0.08629,0.090572,0.090852,0.084671,0.091165,0.086737,0.095547
1056.764516,0.134972,0.138348,0.140148,0.191354,0.207447,0.20236,0.185647,0.193124,0.173273,0.165649,0.156265,0.164308,0.142343,0.136133,0.153852,0.134812,0.120303,0.123937,0.125225,0.135741,0.127012,0.14248,0.116687,0.148215,0.106909,0.112506,0.107121,0.108135,0.101675,0.087322,0.106645,0.110636,0.109065,0.071831,0.075332,0.072846,0.077385,0.072716,0.086036,0.110402,0.0995,0.086558,0.10489,0.107846,0.108604,0.115623,0.119422,0.125986,0.119799,0.077306,0.131454,0.10172,0.112981,0.15337,0.149825,0.162833,0.166984,0.13975,0.168918,0.165206,0.156302,0.1437,0.125097,0.12654,0.131005,0.118298,0.122492,0.117125,0.107039,0.111583,0.109563,0.08696,0.1078,0.098604,0.09828,0.097615,0.098725,0.083294,0.07274,0.081533,0.074323,0.077403,0.062328,0.073952,0.075322,0.062053,0.079256,0.050147,0.054226,0.05264,0.052569,0.052434,0.055927,0.068666,0.065951,0.071117,0.076078,0.084725,0.076589,0.086837,0.091171,0.091195,0.085076,0.091395,0.08686,0.095558
